chrom,start,end,name,score,strand
chr10,17135584,17137685,ENSG00000273153,.,-
chr10,17200053,17202154,TRDMT1,.,-
chr10,17226240,17228341,VIM,.,+
chr10,17228017,17230118,VIM-AS1,.,-
chr10,17232832,17234933,ENSG00000234961,.,-
chr10,17384918,17387019,ST8SIA6-AS1,.,+
chr10,17401507,17403608,Y_RNA,.,+
chr10,17452594,17454695,ST8SIA6,.,-
chr10,17575361,17577462,PRPF38AP2,.,+
chr10,17615373,17617474,HACD1,.,-
chr10,17641877,17643978,STAM-DT,.,-
chr10,17642150,17644251,STAM,.,+
chr10,17698231,17700332,ENSG00000229190,.,-
chr10,17750200,17752301,TMEM236,.,+
chr10,17807347,17809448,MRC1,.,+
chr10,17843106,17845207,MIR511,.,+
chr10,17863470,17865571,ENSG00000235637,.,-
chr10,17949838,17951939,SLC39A12,.,+
chr10,18008561,18010662,SLC39A12-AS1,.,-
chr10,18138423,18140524,CACNB2,.,+
chr10,18259503,18261604,ENSG00000235020,.,-
chr10,18531335,18533436,ENSG00000225527,.,-
chr10,18543650,18545751,ENSG00000240291,.,-
chr10,18657284,18659385,NSUN6,.,-
chr10,18657430,18659531,ARL5B,.,+
chr10,18708268,18710369,ENSG00000234244,.,+
chr10,18733744,18735845,AIFM1P1,.,+
chr10,18938500,18940601,ENSG00000234813,.,+
chr10,19046800,19048901,MALRD1,.,+
chr10,19049454,19051555,UBE2V2P1,.,+
chr10,19289479,19291580,ENSG00000227734,.,-
chr10,19487100,19489201,HMGN1P20,.,+
chr10,19489298,19491399,ENSG00000236960,.,-
chr10,19596246,19598347,U3,.,+
chr10,19631811,19633912,RNA5SP303,.,-
chr10,19726561,19728662,ENSG00000233968,.,-
chr10,19745434,19747535,MTND1P37,.,-
chr10,19745822,19747923,MTND2P16,.,+
chr10,19791100,19793201,RNU6-1212P,.,-
chr10,19814238,19816339,PLXDC2,.,+
chr10,19814277,19816378,ENSG00000285852,.,-
chr10,20089783,20091884,ENSG00000238246,.,-
chr10,20097663,20099764,ENSG00000287613,.,-
chr10,20348048,20350149,AMD1P1,.,+
chr10,20545170,20547271,ENSG00000270727,.,+
chr10,20549969,20552070,MIR4675,.,+
chr10,20802292,20804393,MTND1P21,.,+
chr10,20839374,20841475,ENSG00000230112,.,+
chr10,21026998,21029099,EIF4BP2,.,+
chr10,21108681,21110782,NPM1P30,.,+
chr10,21172013,21174114,NEBL-AS1,.,+
chr10,21215890,21217991,ENSG00000228860,.,+
chr10,21245751,21247852,LUZP4P1,.,+
chr10,21291010,21293111,NEBL,.,-
chr10,21319960,21322061,RNU6-15P,.,+
chr10,21370949,21373050,LINC02643,.,-
chr10,21392032,21394133,MRM3P1,.,+
chr10,21450196,21452297,ENSG00000278650,.,+
chr10,21453514,21455615,Metazoa_SRP,.,-
chr10,21479715,21481816,Y_RNA,.,+
chr10,21494640,21496741,MIR1915,.,-
chr10,21495259,21497360,MIR1915HG,.,-
chr10,21522645,21524746,MLLT10,.,+
chr10,21524367,21526468,SKIDA1,.,-
chr10,21524567,21526668,ENSG00000286881,.,+
chr10,21562576,21564677,RNU6-306P,.,-
chr10,21624285,21626386,HNRNPRP1,.,-
chr10,21659740,21661841,RNU6-1141P,.,-
chr10,21693950,21696051,ENSG00000289528,.,+
chr10,21783291,21785392,RN7SKP219,.,+
chr10,21863920,21866021,ENSG00000279623,.,-
chr10,21931142,21933243,RN7SKP37,.,+
chr10,22001768,22003869,DNAJC1,.,-
chr10,22160991,22163092,ADIPOR1P1,.,+
chr10,22161091,22163192,ENSG00000236777,.,+
chr10,22216014,22218115,EBLN1,.,-
chr10,22216073,22218174,ENSG00000260205,.,+
chr10,22223697,22225798,PSME2P6,.,+
chr10,22230972,22233073,ENSG00000286832,.,-
chr10,22250071,22252172,ENSG00000279631,.,+
chr10,22255785,22257886,ENSG00000261671,.,+
chr10,22264990,22267091,RPL31P45,.,+
chr10,22314385,22316486,COMMD3,.,+
chr10,22314387,22316488,COMMD3-BMI1,.,+
chr10,22319098,22321199,BMI1,.,+
chr10,22330403,22332504,ENSG00000272516,.,+
chr10,22330980,22333081,ENSG00000271981,.,-
chr10,22338614,22340715,ENSG00000272366,.,-
chr10,22343444,22345545,SPAG6,.,+
chr10,22359171,22361272,ENSG00000233451,.,+
chr10,22476025,22478126,ENSG00000285254,.,-
chr10,22477479,22479580,ENSG00000286810,.,-
chr10,22692638,22694739,ENSG00000279819,.,-
chr10,22712577,22714678,PIP4K2A,.,-
chr10,22785392,22787493,RNU6-413P,.,+
chr10,22926023,22928124,ARMC3,.,+
chr10,22995254,22997355,RNA5SP304,.,+
chr10,23093578,23095679,MSRB2,.,+
chr10,23131803,23133904,ENSG00000286924,.,-
chr10,23134923,23137024,YWHAZP3,.,+
chr10,23164984,23167085,ENSG00000252049,.,+
chr10,23190311,23192412,PTF1A,.,+
chr10,23256210,23258311,ENSG00000227537,.,+
chr10,23341956,23344057,C10orf67-AS1,.,+
chr10,23342844,23344945,C10orf67,.,-
chr10,23391404,23393505,ENSG00000264574,.,+
chr10,23436957,23439058,ENSG00000287124,.,+
chr10,23437074,23439175,OTUD1,.,+
chr10,23573011,23575112,ENSG00000286442,.,+
chr10,23692745,23694846,KIAA1217,.,+
chr10,24155834,24157935,NUP35P1,.,+
chr10,24253245,24255346,ENSG00000277563,.,+
chr10,24273684,24275785,MIR603,.,+
chr10,24414458,24416559,ENSG00000286951,.,-
chr10,24481033,24483134,ENSG00000279029,.,-
chr10,24578914,24581015,ENSG00000289188,.,-
chr10,24638165,24640266,RNA5SP305,.,+
chr10,24721886,24723987,ARHGAP21,.,-
chr10,24814330,24816431,ENSG00000285750,.,+
chr10,24865644,24867745,ENSG00000228667,.,+
chr10,24906811,24908912,RN7SKP241,.,-
chr10,24950349,24952450,ENSG00000285859,.,+
chr10,24950605,24952706,PRTFDC1,.,-
chr10,24951240,24953341,ENSG00000273107,.,+
chr10,25014611,25016712,THNSL1,.,+
chr10,25060278,25062379,ENKUR,.,-
chr10,25111057,25113158,LINC01516,.,+
chr10,25172801,25174902,GPR158,.,+
chr10,25174275,25176376,GPR158-AS1,.,-
chr10,25242853,25244954,ENSG00000274242,.,-
chr10,25391843,25393944,RN7SKP220,.,-
chr10,25646103,25648204,GPN3P1,.,-
chr10,25649711,25651812,LINC00836,.,+
chr10,25689536,25691637,HIRAP1,.,+
chr10,25811916,25814017,RNA5SP306,.,-
chr10,25817425,25819526,RNU6-632P,.,-
chr10,25931709,25933810,ENSG00000226304,.,-
chr10,25932228,25934329,MYO3A,.,+
chr10,26214664,26216765,GAD2,.,+
chr10,26378858,26380959,ENSG00000289350,.,-
chr10,26385373,26387474,ENSG00000284951,.,-
chr10,26436340,26438441,APBB1IP,.,+
chr10,26507588,26509689,RNA5SP307,.,+
chr10,26587864,26589965,FAM238A,.,+
chr10,26620337,26622438,LINC03028,.,-
chr10,26641227,26643328,ENSG00000234296,.,+
chr10,26645985,26648086,FAM238B,.,+
chr10,26695294,26697395,SELENOOLP,.,-
chr10,26695624,26697725,ENSG00000279212,.,-
chr10,26695700,26697801,PDSS1,.,+
chr10,26712621,26714722,HSPA8P3,.,+
chr10,26715634,26717735,ENSG00000235843,.,+
chr10,26787016,26789117,ENSG00000223027,.,+
chr10,26788645,26790746,RNU6-946P,.,-
chr10,26859086,26861187,ABI1,.,-
chr10,26942417,26944518,FAM238C,.,-
chr10,27086426,27088527,RNU6-490P,.,-
chr10,27098493,27100594,ANKRD26,.,-
chr10,27152823,27154924,MASTL,.,+
chr10,27153265,27155366,YME1L1,.,-
chr10,27191499,27193600,RNU2-24P,.,-
chr10,27230315,27232416,RNU7-12P,.,-
chr10,27241045,27243146,ACBD5,.,-
chr10,27241129,27243230,ENSG00000262412,.,+
chr10,27256761,27258862,ODAD2P1,.,+
chr10,27257454,27259555,LRRC37A6P,.,-
chr10,27311722,27313823,ENSG00000278830,.,+
chr10,27313119,27315220,RNU6-666P,.,+
chr10,27333606,27335707,RNU6-452P,.,-
chr10,27339251,27341352,ENSG00000215409,.,-
chr10,27341435,27343536,LINC02673,.,+
chr10,27348289,27350390,FAM210CP,.,-
chr10,27376361,27378462,TRIAP1P1,.,-
chr10,27412367,27414468,PTCHD3,.,-
chr10,27502173,27504274,RAB18,.,+
chr10,27562429,27564530,LINC02680,.,+
chr10,27742785,27744886,MKX-AS1,.,+
chr10,27744059,27746160,MKX,.,-
chr10,27782052,27784153,RN7SKP132,.,-
chr10,27902208,27904309,RPL36AP55,.,+
chr10,27997078,27999179,ODAD2,.,-
chr10,27997787,27999888,ENSG00000233472,.,+
chr10,28002701,28004802,MRPS21P5,.,+
chr10,28261702,28263803,ENSG00000286413,.,+
chr10,28287349,28289450,MIR8086,.,-
chr10,28301299,28303400,MPP7-DT,.,+
chr10,28332485,28334586,MPP7,.,-
chr10,28338941,28341042,ZNF101P1,.,-
chr10,28406250,28408351,U3,.,-
chr10,28434200,28436301,RPSAP10,.,+
chr10,28440895,28442996,RN7SKP39,.,-
chr10,28493812,28495913,LINC02652,.,-
chr10,28530492,28532593,WAC,.,+
chr10,28531065,28533166,WAC-AS1,.,-
chr10,28650629,28652730,RNU4ATAC6P,.,+
chr10,28656986,28659087,TPRKBP1,.,+
chr10,28665918,28668019,RNU6-1067P,.,+
chr10,28675509,28677610,BAMBI,.,+
chr10,28741505,28743606,LINC01517,.,+
chr10,28741744,28743845,ENSG00000236716,.,+
chr10,28758802,28760903,RNU6-270P,.,-
chr10,28794112,28796213,LINC00837,.,-
chr10,28810898,28812999,ENSG00000271220,.,+
chr10,28872506,28874607,RNA5SP308,.,-
chr10,28897483,28899584,RPL21P93,.,-
chr10,29287060,29289161,LYZL1,.,+
chr10,29322126,29324227,ENSG00000290014,.,+
chr10,29407365,29409466,ENSG00000287402,.,-
chr10,29407401,29409502,SVIL-AS1,.,+
chr10,29420011,29422112,PTCHD3P1,.,-
chr10,29543096,29545197,MIR604,.,-
chr10,29573305,29575406,SNORD115,.,+
chr10,29600345,29602446,MIR938,.,-
chr10,29695934,29698035,CKS1BP2,.,+
chr10,29709914,29712015,RNU6-908P,.,+
chr10,29734958,29737059,SVIL,.,-
chr10,29841314,29843415,ENSG00000289386,.,-
chr10,29889466,29891567,ENSG00000237936,.,-
chr10,29945144,29947245,ENSG00000289616,.,+
chr10,29999118,30001219,ENSG00000288874,.,-
chr10,30113493,30115594,JCAD,.,-
chr10,30297672,30299773,RNU6-598P,.,-
chr10,30300071,30302172,EEF1A1P39,.,-
chr10,30304065,30306166,ENSG00000259994,.,-
chr10,30307802,30309903,ENSG00000285824,.,+
chr10,30351705,30353806,DNM1P17,.,+
chr10,30364298,30366399,RN7SL241P,.,-
chr10,30366664,30368765,MIR7162,.,-
chr10,30372385,30374486,GOLGA2P6,.,-
chr10,30372447,30374548,MTPAP,.,-
chr10,30378173,30380274,NIFKP1,.,+
chr10,30381399,30383500,ENSG00000235679,.,+
chr10,30401775,30403876,CCND3P1,.,-
chr10,30431871,30433972,ENSG00000289874,.,-
chr10,30432020,30434121,MAP3K8,.,+
chr10,30516860,30518961,HNRNPA1P32,.,-
chr10,30527516,30529617,ENSG00000287420,.,+
chr10,30527733,30529834,ENSG00000289898,.,-
chr10,30552482,30554583,ENSG00000228800,.,-
chr10,30553903,30556004,RN7SL63P,.,-
chr10,30574698,30576799,ENSG00000230298,.,+
chr10,30585705,30587806,ENSG00000285630,.,+
chr10,30627761,30629862,LYZL2,.,-
chr10,30653488,30655589,SVIL2P,.,+
chr10,30721250,30723351,LINC02644,.,+
chr10,30831386,30833487,ENSG00000272914,.,-
chr10,30919234,30921335,DDX10P1,.,-
chr10,31029936,31032037,ZNF438,.,-
chr10,31031088,31033189,ENSG00000287564,.,+
chr10,31185714,31187815,LINC02664,.,+
chr10,31257598,31259699,RNA5SP309,.,+
chr10,31316494,31318595,ZEB1,.,+
chr10,31318446,31320547,ZEB1-AS1,.,-
chr10,31358954,31361055,SPTLC1P1,.,+
chr10,31362048,31364149,ENSG00000285781,.,-
chr10,31600861,31602962,ENSG00000223834,.,+
chr10,31618861,31620962,ENSG00000286694,.,-
chr10,31626598,31628699,ENSG00000231855,.,-
chr10,31705486,31707587,MACORIS,.,-
chr10,31754135,31756236,Y_RNA,.,-
chr10,31758145,31760246,ENSG00000289412,.,-
chr10,31911142,31913243,HMGB1P7,.,+
chr10,31926875,31928976,ARHGAP12,.,-
chr10,31981884,31983985,RPL34P19,.,+
chr10,31990380,31992481,RN7SL825P,.,-
chr10,32054424,32056525,KIF5B,.,-
chr10,32054745,32056846,Y_RNA,.,+
chr10,32101292,32103393,RPS4XP11,.,-
chr10,32107860,32109961,ENSG00000235113,.,+
chr10,32109788,32111889,ENSG00000234811,.,-
chr10,32171683,32173784,RNU7-22P,.,+
chr10,32186816,32188917,PPIAP31,.,-
chr10,32230244,32232345,RPS24P13,.,-
chr10,32264288,32266389,ENSG00000227253,.,+
chr10,32279685,32281786,ENSG00000226842,.,+
chr10,32344498,32346599,ENSG00000233825,.,+
chr10,32345396,32347497,EPC1-AS1,.,+
chr10,32376797,32378898,EPC1,.,-
chr10,32392664,32394765,RNU6-1244P,.,-
chr10,32444075,32446176,ENSG00000286409,.,-
chr10,32444139,32446240,CCDC7,.,+
chr10,32509736,32511837,C1DP1,.,-
chr10,32942480,32944581,AK3P5,.,+
chr10,32956436,32958537,ITGB1-DT,.,+
chr10,33003791,33005892,ITGB1,.,-
chr10,33021646,33023747,MTND4LP11,.,-
chr10,33032923,33035024,RN7SL847P,.,-
chr10,33033663,33035764,ENSG00000229878,.,-
chr10,33056406,33058507,RPL7AP53,.,-
chr10,33114788,33116889,IATPR,.,-
chr10,33209276,33211377,ENSG00000238258,.,+
chr10,33286600,33288701,RN7SL398P,.,-
chr10,33334261,33336362,NRP1,.,-
chr10,33339654,33341755,ENSG00000273012,.,+
chr10,33382890,33384991,ENSG00000287278,.,+
chr10,33598039,33600140,LINC02628,.,-
chr10,33682754,33684855,ENSG00000203565,.,+
chr10,33770701,33772802,LINC00838,.,-
chr10,33862312,33864413,RPL23P11,.,+
chr10,33907237,33909338,LINC02629,.,+
chr10,34016419,34018520,ENSG00000288987,.,+
chr10,34200073,34202174,Y_RNA,.,-
chr10,34486877,34488978,ELOBP4,.,-
chr10,34662100,34664201,RPL37P18,.,-
chr10,34674040,34676141,RPS12P16,.,-
chr10,34813324,34815425,PARD3,.,-
chr10,34813766,34815867,PARD3-DT,.,+
chr10,34873209,34875310,SS18L2P1,.,+
chr10,34924774,34926875,RNU6-847P,.,+
chr10,34940968,34943069,RNU6-193P,.,+
chr10,34963068,34965169,PRDX2P2,.,+
chr10,34967880,34969981,LINC02635,.,+
chr10,35077679,35079780,MIR3611,.,-
chr10,35124790,35126891,CREM,.,+
chr10,35125005,35127106,CUL2,.,-
chr10,35125019,35127120,ENSG00000230534,.,-
chr10,35133442,35135543,RNU7-77P,.,+
chr10,35156305,35158406,ATP6V1G1P4,.,+
chr10,35208415,35210516,ENSG00000269952,.,+
chr10,35228597,35230698,LINC02634,.,-
chr10,35229393,35231494,RNU6-794P,.,-
chr10,35245024,35247125,CCNY,.,+
chr10,35249051,35251152,RNU6-1167P,.,-
chr10,35334400,35336501,CCNY-AS1,.,-
chr10,35442568,35444669,ENSG00000287945,.,-
chr10,35603340,35605441,GJD4,.,+
chr10,35606152,35608253,ENSG00000273312,.,-
chr10,35639096,35641197,ENSG00000287528,.,+
chr10,35639251,35641352,MIR4683,.,-
chr10,35640295,35642396,FZD8,.,-
chr10,35642617,35644718,ENSG00000288893,.,-
chr10,35695299,35697400,RPL7P37,.,+
chr10,35776301,35778402,PCAT5,.,+
chr10,35896962,35899063,LINC02630,.,-
chr10,36087388,36089489,ENSG00000227475,.,-
chr10,36432483,36434584,MTND5P17,.,-
chr10,36433173,36435274,MTND4P18,.,-
chr10,36436615,36438716,ENSG00000237002,.,+
chr10,36436660,36438761,ENSG00000274458,.,+
chr10,36522233,36524334,NAMPTP1,.,-
chr10,36624137,36626238,Y_RNA,.,-
chr10,36938108,36940209,ENSG00000238176,.,+
chr10,36942737,36944838,MKNK2P1,.,-
chr10,36993022,36995123,ARL6IP1P2,.,+
chr10,37123597,37125698,ANKRD30A,.,+
chr10,37133236,37135337,RNU6-811P,.,+
chr10,37238886,37240987,ENSG00000234918,.,+
chr10,37246117,37248218,LINC00993,.,+
chr10,37295397,37297498,RN7SL314P,.,+
chr10,37301108,37303209,Y_RNA,.,-
chr10,37335414,37337515,TMEM161BP1,.,+
chr10,37346615,37348716,VN1R53P,.,+
chr10,37521010,37523111,TACC1P1,.,+
chr10,37599367,37601468,MTND1P18,.,-
chr10,37782130,37784231,ENSG00000226578,.,-
chr10,37789579,37791680,ENSG00000260137,.,+
chr10,37794108,37796209,ZNF33BP1,.,-
chr10,37818981,37821082,TLK2P2,.,-
chr10,37855739,37857840,ENSG00000236514,.,+
chr10,37856105,37858206,ZNF248,.,-
chr10,37881593,37883694,ZNF37CP,.,+
chr10,37892636,37894737,ZNF33CP,.,+
chr10,37974646,37976747,ZNF25,.,-
chr10,37974824,37976925,ZNF25-DT,.,+
chr10,37992862,37994963,Y_RNA,.,+
chr10,38008649,38010750,ZNF33A,.,+
chr10,38041974,38044075,RNU6-795P,.,-
chr10,38066693,38068794,ENSG00000275675,.,-
chr10,38078876,38080977,EIF3LP3,.,-
chr10,38090050,38092151,FXYD6P2,.,-
chr10,38092333,38094434,ZNF37A,.,+
chr10,38092367,38094468,PLD5P1,.,+
chr10,38135336,38137437,ENSG00000272983,.,+
chr10,38159569,38161670,ENSG00000225965,.,+
chr10,38162647,38164748,CCNYL4,.,+
chr10,38245921,38248022,ENSG00000226113,.,+
chr10,38248602,38250703,ENSG00000234941,.,-
chr10,38354379,38356480,HSD17B7P2,.,+
chr10,38400915,38403016,SEPTIN7P9,.,-
chr10,38401188,38403289,ENSG00000276805,.,+
chr10,38421624,38423725,RNU6-1118P,.,+
chr10,38451180,38453281,ENSG00000203496,.,+
chr10,38453364,38455465,CICP9,.,-
chr10,38599417,38601518,ABCD1P2,.,+
chr10,38615254,38617355,ENSG00000277133,.,+
chr10,38633907,38636008,PABPC1P12,.,+
chr10,38687067,38689168,SLC9B1P3,.,-
chr10,38694423,38696524,ACTR3BP5,.,+
chr10,38711194,38713295,CHEK2P5,.,+
chr10,38760490,38762591,ENSG00000227679,.,-
chr10,38781003,38783104,ENSG00000233832,.,+
chr10,42147548,42149649,KSR1P1,.,-
chr10,42183338,42185439,IGKV1OR10-1,.,+
chr10,42207989,42210090,ENSG00000271650,.,+
chr10,42240720,42242821,ENSG00000274167,.,+
chr10,42279818,42281919,PABPC1P8,.,-
chr10,42365992,42368093,ENSG00000215146,.,-
chr10,42468267,42470368,ENSG00000279239,.,-
chr10,42473348,42475449,CCNYL2,.,-
chr10,42473479,42475580,LINC00839,.,+
chr10,42550831,42552932,ZNF37BP,.,-
chr10,42553439,42555540,FXYD6P1,.,+
chr10,42564676,42566777,EIF3LP2,.,+
chr10,42576499,42578600,ENSG00000277479,.,+
chr10,42577723,42579824,ENSG00000272319,.,+
chr10,42581240,42583341,ENSG00000272387,.,+
chr10,42603157,42605258,RNU6-1170P,.,+
chr10,42636251,42638352,ENSG00000285884,.,+
chr10,42636569,42638670,ZNF33B,.,-
chr10,42658727,42660828,VN1R54P,.,+
chr10,42689722,42691823,LINC01518,.,-
chr10,42694011,42696112,LINC02632,.,+
chr10,42712574,42714675,CUBNP1,.,-
chr10,42723856,42725957,RSU1P1,.,+
chr10,42746686,42748787,DUXAP3,.,-
chr10,42752296,42754397,ENSG00000259869,.,-
chr10,42780794,42782895,BMS1,.,+
chr10,42830549,42832650,RNU6-885P,.,-
chr10,42869520,42871621,LINC02623,.,+
chr10,42979506,42981607,LINC01264,.,-
chr10,42995562,42997663,MIR5100,.,+
chr10,43075063,43077164,RET,.,+
chr10,43136333,43138434,CSGALNACT2-DT,.,-
chr10,43136444,43138545,CSGALNACT2,.,+
chr10,43265064,43267165,RASGEF1A,.,-
chr10,43321664,43323765,LINC02633,.,+
chr10,43339785,43341886,RNU6ATAC11P,.,+
chr10,43348791,43350892,ENSG00000285712,.,-
chr10,43369635,43371736,FXYD4,.,+
chr10,43407185,43409286,HNRNPF,.,-
chr10,43415437,43417538,SNORD3J,.,-
chr10,43418737,43420838,LINC02916,.,+
chr10,43434840,43436941,ZNF487,.,+
chr10,43456064,43458165,RNU7-193P,.,+
chr10,43521255,43523356,ENSG00000236114,.,+
chr10,43572617,43574718,ZNF239,.,-
chr10,43594624,43596725,ENSG00000287852,.,-
chr10,43604250,43606351,CAP1P2,.,-
chr10,43604418,43606519,ZNF485,.,+
chr10,43626816,43628917,ZNF32-AS3,.,+
chr10,43628946,43631047,RPL21P88,.,+
chr10,43629563,43631664,ENSG00000237389,.,-
chr10,43641871,43643972,ZNF32-AS1,.,+
chr10,43643941,43646042,ZNF32-AS2,.,+
chr10,43646880,43648981,ZNF32,.,-
chr10,43663667,43665768,ENSG00000228426,.,+
chr10,43726216,43728317,SPRING1P1,.,+
chr10,43730333,43732434,UQCRHP3,.,+
chr10,43740349,43742450,ELOCP30,.,-
chr10,43776824,43778925,LINC02658,.,-
chr10,43776945,43779046,LINC00840,.,+
chr10,43788386,43790487,HNRNPA3P1,.,-
chr10,43907243,43909344,LINC00841,.,+
chr10,43910368,43912469,LINC02659,.,-
chr10,43910443,43912544,ENSG00000227029,.,+
chr10,44259812,44261913,ENSG00000237590,.,-
chr10,44290568,44292669,LINC02881,.,+
chr10,44291997,44294098,ENSG00000229116,.,-
chr10,44308236,44310337,ENSG00000287901,.,-
chr10,44384492,44386593,CXCL12,.,-
chr10,44413152,44415253,RPL9P21,.,-
chr10,44486444,44488545,ENSG00000270767,.,-
chr10,44507707,44509808,ENSG00000287173,.,+
chr10,44600103,44602204,ENSG00000234580,.,-
chr10,44804442,44806543,EIF2AP4,.,+
chr10,44909315,44911416,TMEM72,.,+
chr10,44918219,44920320,ENSG00000234504,.,-
chr10,44935507,44937608,ENSG00000223462,.,+
chr10,44957406,44959507,RASSF4,.,+
chr10,44957457,44959558,ENSG00000273363,.,-
chr10,44957723,44959824,TMEM72-AS1,.,-
chr10,44976808,44978909,DEPP1,.,-
chr10,44998887,45000988,ZNF22-AS1,.,-
chr10,44998922,45001023,ZNF22,.,+
chr10,45053655,45055756,DUXAP4,.,+
chr10,45071540,45073641,RPS19P7,.,-
chr10,45074065,45076166,CEP164P1,.,-
chr10,45125317,45127418,CUBNP3,.,+
chr10,45145220,45147321,ENSG00000277757,.,-
chr10,45145393,45147494,ENSG00000243349,.,+
chr10,45149914,45152015,ANKRD54P1,.,-
chr10,45152605,45154706,RSU1P2,.,-
chr10,45154774,45156875,ANKRD30BP3,.,+
chr10,45162013,45164114,MIR3156-1,.,+
chr10,45178399,45180500,ENSG00000275312,.,+
chr10,45179426,45181527,ENSG00000227683,.,-
chr10,45186895,45188996,RNU6-1207P,.,-
chr10,45196322,45198423,ENSG00000278531,.,-
chr10,45245360,45247461,CUBNP2,.,-
chr10,45253639,45255740,OR6D1P,.,+
chr10,45313607,45315708,OR13A1,.,-
chr10,45372175,45374276,ALOX5,.,+
chr10,45451120,45453221,ENSG00000231964,.,-
chr10,45592905,45595006,MARCHF8,.,-
chr10,45670779,45672880,ZFAND4,.,-
chr10,45676691,45678792,AGAP10P,.,+
chr10,45724037,45726138,ENSG00000228702,.,-
chr10,45725199,45727300,WASHC2C,.,+
chr10,45725230,45727331,FAM21FP,.,-
chr10,45810943,45813044,ENSG00000270434,.,-
chr10,45815323,45817424,FAM25E,.,-
chr10,45851874,45853975,AGAP4,.,-
chr10,45854306,45856407,RNA5SP310,.,+
chr10,45938521,45940622,RPL35AP23,.,+
chr10,45970427,45972528,PARGP1,.,-
chr10,45970488,45972589,TIMM23,.,+
chr10,45982609,45984710,SNORA74C-1,.,+
chr10,46005580,46007681,ENSG00000289092,.,+
chr10,46028622,46030723,NCOA4,.,-
chr10,46046179,46048280,MSMB,.,-
chr10,46061249,46063350,RPL23AP61,.,+
chr10,46090767,46092868,ENSG00000289636,.,+
chr10,46107620,46109721,AGAP7P,.,+
chr10,46271556,46273657,ANTXRLP1,.,-
chr10,46284344,46286445,ANTXRL,.,+
chr10,46335223,46337324,AGAP14P,.,+
chr10,46367112,46369213,FAM25BP,.,+
chr10,46368758,46370859,ENSG00000279458,.,+
chr10,46373626,46375727,ANXA8L1,.,+
chr10,46373751,46375852,ENSG00000285402,.,+
chr10,46396361,46398462,LINC00842,.,+
chr10,46413852,46415953,HNRNPA1P33,.,+
chr10,46463957,46466058,NPY4R,.,-
chr10,46554657,46556758,GPRIN2,.,-
chr10,46576216,46578317,SYT15,.,+
chr10,46595917,46598018,ENSG00000229227,.,+
chr10,46596149,46598250,SYT15-AS1,.,-
chr10,46630386,46632487,LINC02637,.,+
chr10,46633465,46635566,RHEBP1,.,-
chr10,46646947,46649048,RN7SL248P,.,+
chr10,46650024,46652125,SHLD2P1,.,-
chr10,46719001,46721102,FAM245B,.,+
chr10,46751604,46753705,CTSLP3,.,+
chr10,46774179,46776280,ENSG00000215097,.,-
chr10,46784673,46786774,BMS1P1,.,+
chr10,46784769,46786870,GLUD1P2,.,-
chr10,46805572,46807673,RNA5SP311,.,-
chr10,46814515,46816616,AGAP13P,.,+
chr10,46868761,46870862,FRMPD2B,.,+
chr10,46909395,46911496,PTPN20,.,+
chr10,47205444,47207545,ENSG00000289299,.,+
chr10,47298196,47300297,GDF10,.,+
chr10,47320453,47322554,GDF2,.,+
chr10,47346362,47348463,RBP3,.,+
chr10,47382292,47384393,ZNF488,.,-
chr10,47482157,47484258,ANXA8,.,-
chr10,47482753,47484854,ENSG00000270369,.,-
chr10,47489699,47491800,FAM25G,.,-
chr10,47494211,47496312,ENSG00000224919,.,+
chr10,47521637,47523738,AGAP9,.,-
chr10,47530351,47532452,RNA5SP312,.,+
chr10,47549953,47552054,BMS1P2,.,-
chr10,47551513,47553614,ENSG00000254929,.,-
chr10,47561603,47563704,ENSG00000265630,.,+
chr10,47562255,47564356,DUSP8P1,.,+
chr10,47580320,47582421,CTSLP2,.,-
chr10,47617479,47619580,LINC02675,.,-
chr10,47687706,47689807,SHLD2P3,.,+
chr10,47690726,47692827,RN7SL453P,.,-
chr10,47704202,47706303,RHEBP2,.,+
chr10,47761591,47763692,SYT15B,.,-
chr10,47916661,47918762,NPY4R2,.,+
chr10,47971495,47973596,ENSG00000273760,.,-
chr10,47989876,47991977,ENSG00000276850,.,-
chr10,47997790,47999891,FAM25C,.,-
chr10,48029639,48031740,AGAP12P,.,-
chr10,48038461,48040562,RNA5SP315,.,+
chr10,48058015,48060116,BMS1P7,.,-
chr10,48138141,48140242,PTPN20CP,.,-
chr10,48138448,48140549,ENSG00000289444,.,-
chr10,48138467,48140568,ENSG00000289143,.,-
chr10,48244524,48246625,ENSG00000285786,.,+
chr10,48272695,48274796,FRMPD2,.,-
chr10,48290698,48292799,RPS6P14,.,+
chr10,48304638,48306739,MAPK8,.,+
